timestamp_sec,raw_roll_deg,raw_pitch_deg,raw_yaw_deg,optimized_roll_deg,optimized_pitch_deg,optimized_yaw_deg,gt_roll_deg,gt_pitch_deg,gt_yaw_deg
1403715276.7121432,178.23263147648476,-67.7840050726511,-177.34135917957542,178.23263147648476,-67.7840050726511,-177.34135917957542,-174.24264462885918,-67.66641021419083,4.151091605166241
1403715276.7621434,178.27977721859327,-67.80701339423295,-177.37899431761295,178.27977721859327,-67.80701339423295,-177.37899431761295,-174.19449635886815,-67.69489651212275,4.111744971994074
1403715276.812143,178.18821640893978,-67.81181103543615,-177.2619624856085,178.18821640893978,-67.81181103543615,-177.2619624856085,-174.1982744764147,-67.67359138119446,4.112492191575342
1403715276.862143,178.31498735306272,-67.83382323624907,-177.35069066307958,178.31498735306272,-67.83382323624907,-177.35069066307958,-174.20497667181752,-67.67288877282368,4.115470273752145
1403715276.9121432,178.5036458940746,-67.77729874895374,-177.55560602043715,178.5036458940746,-67.77729874895374,-177.55560602043715,-174.1811255248118,-67.71034911094925,4.0958671281603145
1403715276.962143,178.42740997743775,-67.81591313360732,-177.48478588028075,178.42740997743775,-67.81591313360732,-177.48478588028075,-174.20528548943915,-67.74790162850621,4.118390442969605
1403715277.0121431,178.2698873865371,-67.78072639711746,-177.3277250079574,178.2698873865371,-67.78072639711746,-177.3277250079574,-174.1692420352592,-67.76281464631883,4.084826437364379
1403715277.062143,178.5699843367735,-67.77240611780344,-177.5837895720675,178.5699843367735,-67.77240611780344,-177.5837895720675,-174.19231592216886,-67.72906726215139,4.106743524208813
1403715277.1121435,178.82008429432733,-67.87247213071717,-177.8593393334481,178.82008429432733,-67.87247213071717,-177.8593393334481,-174.20822219072713,-67.74848302567588,4.12422805942569
1403715277.162143,178.53146554899087,-67.98989636005254,-177.597794399163,178.53146554899087,-67.98989636005254,-177.597794399163,-174.2275315021748,-67.74449571169127,4.1505624172092865
1403715277.2121432,178.35435655838256,-67.82769511646994,-177.41354128923376,178.35435655838256,-67.82769511646994,-177.41354128923376,-174.14935156395833,-67.73627561661445,4.072772142439667
1403715277.2621434,178.5481571657435,-67.80421110748316,-177.54170250522566,178.5481571657435,-67.80421110748316,-177.54170250522566,-174.23072823665473,-67.72514718339427,4.137010627336226
1403715277.312143,178.56516131930482,-67.76140502397195,-177.58988036084745,178.56516131930482,-67.76140502397195,-177.58988036084745,-174.19358904334345,-67.70252004620713,4.092801499734144
1403715277.362143,178.56912124403593,-67.60052517780318,-177.6182330097462,178.56912124403593,-67.60052517780318,-177.6182330097462,-174.28872072487317,-67.69891734243335,4.18567210770338
1403715277.4121432,178.56173148962864,-67.73867575078073,-177.64106787082187,178.56173148962864,-67.73867575078073,-177.64106787082187,-174.24393405177682,-67.71643858597693,4.144982547990987
1403715277.462143,178.28317684675977,-67.579414891675,-177.39504455370275,178.28317684675977,-67.579414891675,-177.39504455370275,-174.19457630439368,-67.73047418643705,4.100601451976968
1403715277.5121431,178.29784128259195,-67.60919658378621,-177.40936779361715,178.29784128259195,-67.60919658378621,-177.40936779361715,-174.21149777150413,-67.71295125141033,4.113933975028929
1403715277.562143,178.49217986220373,-67.70747600001984,-177.6277139958141,178.49217986220373,-67.70747600001984,-177.6277139958141,-174.27861885823276,-67.74902417344092,4.185242412957785
1403715277.6121435,178.45428981106843,-67.78575740345855,-177.56791514834265,178.45428981106843,-67.78575740345855,-177.56791514834265,-174.23976103674693,-67.72885807031506,4.157919529696433
1403715277.662143,178.20149823413774,-67.78702488842919,-177.30768550904236,178.20149823413774,-67.78702488842919,-177.30768550904236,-174.18701239440426,-67.7418502202788,4.10478504337599
1403715277.7121432,178.11246677718776,-67.92230741776227,-177.23199334865075,178.11246677718776,-67.92230741776227,-177.23199334865075,-174.21378002785693,-67.74111676687228,4.13852780694903
1403715277.7621434,178.53373778340014,-67.82865649679842,-177.57621017236073,178.53373778340014,-67.82865649679842,-177.57621017236073,-174.1902214130371,-67.75255425297266,4.119665993104666
1403715277.812143,178.67023583197152,-67.858456174126,-177.71134035856488,178.67023583197152,-67.858456174126,-177.71134035856488,-174.32789306101105,-67.75525498070361,4.251904349242228
1403715277.862143,178.79384198034185,-67.78574495915845,-177.84377540679762,178.79384198034185,-67.78574495915845,-177.84377540679762,-174.1720694981596,-67.69776433900961,4.094569661790008
1403715277.9121432,178.54300300698034,-67.78862489659835,-177.59461819067354,178.54300300698034,-67.78862489659835,-177.59461819067354,-174.37995688467532,-67.72154720470489,4.295918757248238
1403715277.962143,178.54338977682377,-67.78091713256394,-177.6182503003248,178.54338977682377,-67.78091713256394,-177.6182503003248,-174.2730306676096,-67.75375329168855,4.203948960154086
1403715278.0121431,178.76326338731792,-67.72045503785881,-177.7520568186197,178.76326338731792,-67.72045503785881,-177.7520568186197,-174.2445344829074,-67.71159733741686,4.18288197183281
1403715278.062143,178.64347597466974,-67.74444959279695,-177.64904321875213,178.64347597466974,-67.74444959279695,-177.64904321875213,-174.33529200916198,-67.73674528888985,4.273793358941777
1403715278.1121435,178.22893141834035,-67.9975363357549,-177.18079066175693,178.22893141834035,-67.9975363357549,-177.18079066175693,-174.3345613380881,-67.78039565715488,4.260050495944612
1403715278.162143,178.17292452995858,-67.86016475709829,-177.1225229521996,178.17292452995858,-67.86016475709829,-177.1225229521996,-174.24641655546822,-67.73780195244872,4.1930234441445675
1403715278.2121432,178.2784397655238,-67.94790274929349,-177.3104699983346,178.2784397655238,-67.94790274929349,-177.3104699983346,-174.25466104965705,-67.75942597923026,4.211011127466872
1403715278.2621434,178.6666581135052,-67.50181445337516,-177.6449057696162,178.6666581135052,-67.50181445337516,-177.6449057696162,-174.39472031894996,-67.81634563009192,4.317688878151764
1403715278.312143,178.71787254854775,-67.63052504539446,-177.79110511686736,178.71787254854775,-67.63052504539446,-177.79110511686736,-174.33565672006947,-67.86564793158344,4.17002528780638
1403715278.362143,178.13839342065052,-68.04365414863209,-177.2201354084865,178.13839342065052,-68.04365414863209,-177.2201354084865,-174.4340159578515,-67.96183684862636,4.139842466669905
1403715278.4121432,178.17555941544217,-68.30306047541227,-177.48251061940013,178.17555941544217,-68.30306047541227,-177.48251061940013,-174.61437877465906,-68.012384338801,4.230315912011778
1403715278.462143,178.38814017069475,-68.41089311896525,-177.7554340009711,178.38814017069475,-68.41089311896525,-177.7554340009711,-174.30317166024759,-68.17992637770173,3.8507122351184404
1403715278.5121431,178.67326369014935,-68.90276098793507,-178.06258698607328,178.67326369014935,-68.90276098793507,-178.06258698607328,-174.0820428582503,-68.43118551218123,3.5351815098864625
1403715278.562143,178.72448228873046,-69.00142332964225,-178.25375658720966,178.72448228873046,-69.00142332964225,-178.25375658720966,-173.55583311487814,-69.00469212688154,2.9311065868292894
1403715278.6121435,179.0721556348768,-69.39250752023416,-178.71020426011808,179.0721556348768,-69.39250752023416,-178.71020426011808,-172.96363257291614,-69.55722525167577,2.2779190083359557
1403715278.662143,178.72801626398683,-69.72614422556418,-178.40059235367355,178.72801626398683,-69.72614422556418,-178.40059235367355,-173.2382875369577,-69.82923235633987,2.4940364366298615
1403715278.7121432,178.05203145946004,-69.93992208079511,-177.7263175312713,178.05203145946004,-69.93992208079511,-177.7263175312713,-172.37086600925815,-70.0781421139651,1.6233784415011134
1403715278.7621434,179.2118848240637,-70.45682718138643,-178.80375985711768,179.2118848240637,-70.45682718138643,-178.80375985711768,-171.5235069574013,-70.51034182214808,0.7949409891615359
1403715278.812143,179.97925185692023,-70.8730887139528,-179.63744345044893,179.97925185692023,-70.8730887139528,-179.63744345044893,-170.9684437700058,-70.83458796599989,0.27629265112468265
1403715278.862143,180.61793446133834,-71.31025874346025,-180.12561600485486,180.61793446133834,-71.31025874346025,-180.12561600485486,-170.26677077534544,-71.21921461245087,-0.3671539966828702
1403715278.9121432,181.26921432131377,-72.08127013565772,-180.68691449000048,181.26921432131377,-72.08127013565772,-180.68691449000048,-170.14076904596948,-71.31229546078548,-0.47703312005334264
1403715278.962143,181.11069485018177,-72.11514373530648,-180.55954954222835,181.11069485018177,-72.11514373530648,-180.55954954222835,-170.21006372676555,-71.446479077029,-0.41975839501026807
1403715279.0121431,180.72928988972694,-72.1121667434767,-180.21874152675025,180.72928988972694,-72.1121667434767,-180.21874152675025,-170.57648236531588,-71.5225929661454,-0.07824072263985674
1403715279.1121435,180.89365068262964,-72.1020312989429,-180.28350959187873,180.89365068262964,-72.1020312989429,-180.28350959187873,-170.87598421979393,-71.53229779577974,0.19988421912598464
1403715279.2121432,181.17183049309446,-71.80283584833161,-180.71595862160362,181.17183049309446,-71.80283584833161,-180.71595862160362,-171.62750478736885,-71.41710712401655,0.9483168935914064
1403715279.2621434,180.8159751586277,-71.67647727046986,-180.32387020994057,180.8159751586277,-71.67647727046986,-180.32387020994057,-171.79999085088323,-71.34950659082068,1.1527716357548512
1403715279.312143,180.55811036868766,-71.48802348562491,-180.13135685046578,180.55811036868766,-71.48802348562491,-180.13135685046578,-171.84767069208138,-71.21050463215528,1.215510440355748
1403715279.4121432,179.6454365575455,-71.0935151720662,-179.04164917518813,179.6454365575455,-71.0935151720662,-179.04164917518813,-171.30466951355308,-71.0133629890214,0.7247307879569901
1403715279.462143,179.81429095812703,-71.0221325177447,-179.23810318049536,179.81429095812703,-71.0221325177447,-179.23810318049536,-171.25931597458515,-70.86323040994324,0.7089970088165701
1403715279.5121431,179.96435771572519,-70.87871438282781,-179.4689948501443,179.96435771572519,-70.87871438282781,-179.4689948501443,-171.12958293263998,-70.81393610408035,0.6096341065746017
1403715279.562143,180.68271611639253,-70.73451925003656,-180.1299745609965,180.68271611639253,-70.73451925003656,-180.1299745609965,-171.40231799713195,-70.85400381457106,0.8775200452102244
1403715279.6121435,180.4199584148676,-70.61255591283404,-179.79267160842323,180.4199584148676,-70.61255591283404,-179.79267160842323,-171.500020982263,-70.77881175116748,0.9630007983045836
1403715279.662143,180.40121963044385,-70.59706677709279,-179.76772095835136,180.40121963044385,-70.59706677709279,-179.76772095835136,-171.56109778609093,-70.74323476627238,1.0448705455002871
1403715279.7121432,180.4454502935314,-70.63289516059312,-179.8247599634009,180.4454502935314,-70.63289516059312,-179.8247599634009,-171.5390741655195,-70.77912765850355,1.0206106887351825
1403715279.7621434,180.78682988368413,-70.50175518248503,-180.2219639492359,180.78682988368413,-70.50175518248503,-180.2219639492359,-171.5115591868195,-70.76230195327433,0.9996739087512987
1403715279.862143,180.21950005946897,-70.53797873045814,-179.6792011911956,180.21950005946897,-70.53797873045814,-179.6792011911956,-171.4022926812811,-70.68561695414895,0.8978430305012822
1403715279.9121432,180.51143792001432,-70.78880754076184,-179.92720204766425,180.51143923907503,-70.78880245028834,-179.92720352689426,-171.49042945326036,-70.60558661333823,0.9728416731801325
1403715279.962143,180.3374807003232,-70.36165051377662,-179.81711789926877,180.33748202547758,-70.36164542465409,-179.81711938515346,-171.76756627935677,-70.32030841142485,1.2401862459565351
1403715280.062143,180.21828530309568,-69.587194267372,-179.5462219628954,180.21828662464654,-69.58718915163846,-179.54622344331173,-172.36516626548521,-68.81912556529936,1.8449202908367879
1403715280.1121435,180.58516177386247,-68.7910183120089,-179.93084035115996,180.58516295444375,-68.79101328739254,-179.93084169143356,-173.65935007507386,-68.10518143307397,3.068056382056514
1403715280.162143,180.0399785563682,-67.66375357306093,-179.39801990112454,180.03997979517317,-67.66374845832469,-179.39802129955964,-174.70778762828402,-67.72198109994537,4.087186644549436
1403715280.2121432,178.87105924546745,-66.73384809621763,-178.4398371969263,178.87106050259717,-66.73384299018545,-178.43983853304732,-176.287073941819,-67.62969656053312,5.58144845914031
1403715280.2621434,176.49425244171746,-66.96294365524342,-176.2301315846628,176.49425446886275,-66.96293848322252,-176.2301336093303,-177.68815593305163,-67.76421471288016,6.889990671832402
1403715280.312143,175.17059348929365,-67.29253793202757,-175.0039782421816,175.17059581294345,-67.29253287406922,-175.00398056438937,-178.7654143556351,-67.99022967987206,7.910202509839051
1403715280.362143,174.29567169124567,-67.63309102627977,-174.18136229306532,174.29567423887144,-67.63308598209812,-174.18136483970235,-179.6320417312742,-68.3167676389175,8.683813462883386
1403715280.4121432,173.18947040238677,-68.05400328449267,-173.15663764398863,173.18947321389504,-68.05399835360562,-173.15664045523678,-180.38685986700096,-68.66631346141071,9.22843653618635
1403715280.462143,173.04372418514228,-68.3931445340627,-173.3034398936048,173.04372709034652,-68.39313944498933,-173.30344280086558,-179.79542144659106,-68.84625767898096,8.3737363240404
1403715280.5121431,173.8660131129984,-68.75430777236946,-174.33908009834374,173.8660155628601,-68.7543027225681,-174.33908263473023,-178.31001887725267,-69.09253753800814,6.426880110870077
1403715280.562143,175.42215726373473,-69.01253062031657,-176.58561004266429,175.42215928819343,-69.0125255434145,-176.58561215956547,-176.8932253446147,-69.29184767015246,4.386713854883224
1403715280.6121435,176.75126161557637,-69.27516168422127,-178.69887634648174,176.75126298077575,-69.27515661371346,-178.69887789040067,-175.51238892958347,-69.50244213895627,2.1675730636841504
1403715280.662143,177.5336596458391,-69.50485043429117,-180.4161077332746,177.53366071656373,-69.50484535378091,-180.41610898934127,-174.78171217568524,-69.64620146398401,0.34790614504905615
1403715280.7121432,178.07963689446322,-69.3774028179104,-182.31707178829708,178.0796376537145,-69.37739773033968,-182.31707274260108,-173.973357264306,-69.7619918377358,-1.6820061820545076
1403715280.7621434,179.08401881753778,-69.53097763175862,-184.5318361085234,179.08401899064114,-69.53097251095794,-184.53183641082828,-173.47176763160525,-69.77565296156219,-3.525990592092526
1403715280.812143,179.57283862348152,-69.5128720482713,-186.33824176896832,179.57283842529333,-69.51286692876116,-186.3382418756748,-173.06620364086493,-69.69429216302328,-5.335717629200868
1403715280.862143,179.418831101926,-69.43993449805437,-187.7554147316346,179.41883055639084,-69.43992938367994,-187.75541442219352,-172.81173407539603,-69.75975801472731,-7.033854358965475
1403715280.9121432,179.61317501077727,-69.5689537797584,-189.3008658723999,179.61317395882926,-69.56894861101308,-189.30086514304583,-172.71140950139122,-69.77624977373868,-8.475641497191722
1403715280.962143,179.75833952686614,-69.72392870538162,-190.49791100449158,179.75833783621454,-69.72392355533856,-190.4979096444323,-172.63413941364837,-69.82210440582656,-9.697774833238212
1403715281.0121431,180.41920714436475,-69.68942011744481,-192.39056524392208,180.41920516105253,-69.68941507452865,-192.390563592059,-172.41666247398678,-69.83990363841714,-10.916082128635315
1403715281.062143,180.44159528732303,-69.98530313296034,-193.3288387309448,180.4415927146053,-69.98529818005778,-193.32883650508214,-172.62677644457827,-69.80431709887803,-11.599058345683591
1403715281.1121435,180.38549856801703,-70.057645753387,-193.97467164022228,180.3855076867558,-70.0576581223921,-193.9746836589049,-172.62724664336787,-69.82772888642597,-12.347147486023617
1403715281.162143,180.27889450609658,-70.14324431790521,-194.41078335942575,180.27890377674842,-70.14325667888535,-194.41079551973343,-172.72123193562837,-69.90467657645637,-12.875020240390063
1403715281.2121432,179.92887500398217,-70.11114775627041,-194.73172595311055,179.9288845281351,-70.1111601090414,-194.73173827314264,-172.80026364650095,-69.91974139072097,-13.379069304874726
1403715281.2621434,180.0487092821679,-70.02236452351268,-195.44726925831702,180.04871901918338,-70.02237685130936,-195.44728178060888,-172.66215688839765,-69.87736467966971,-14.137264109620395
1403715281.362143,180.14812493715058,-69.95594582107303,-196.75170161629185,180.14813584724686,-69.95595816203009,-196.75171519619687,-172.70368007593208,-69.63669987439076,-15.614810303402171
1403715281.4121432,180.36383468334893,-69.82375072951872,-197.9646644268456,180.3638461806501,-69.82376291360208,-197.96467850634522,-172.83269361984182,-69.50375976426004,-16.373990269981956
1403715281.462143,179.87432437497603,-69.64944458723903,-198.4616013105103,179.87433614659722,-69.64945675405491,-198.4616158089201,-173.05138490228254,-69.48349129328705,-17.206896145965526
1403715281.5121431,179.6062383967294,-69.92534032094959,-199.3535311894291,179.60625081536477,-69.92535245179579,-199.35354623023395,-173.23466679511193,-69.44825473198478,-18.213207524727746
1403715281.562143,179.4625843349035,-69.89330856877456,-200.56959828139705,179.46259747352488,-69.89332054011727,-200.56961403097597,-173.57584918959213,-69.38919867907161,-19.216764105740012
1403715281.6121435,178.9385429023914,-69.99546446062557,-201.43751125863682,178.9385564830244,-69.99547637790464,-201.43752737478715,-173.7380697326719,-69.37047853025138,-20.519920773991654
1403715281.662143,179.0784204003104,-69.80001034555279,-203.08626373037202,179.07843482632796,-69.8000221570655,-203.08628066592254,-173.72094595187986,-69.33673472088684,-22.116249234106228
1403715281.7121432,179.04211436527734,-69.81684521637084,-204.7570462509867,179.04213019673654,-69.8168568901085,-204.7570645611245,-173.89340891822943,-69.27966522333668,-23.626013743523597
1403715281.7621434,179.19442987129972,-69.77999306848992,-206.4784402113187,179.19444642325396,-69.78000453757696,-206.47845915273496,-173.89155320192853,-69.1813742970616,-25.360189500159013
1403715281.812143,179.35561772443236,-69.77641097663891,-208.5687659164563,179.35563563066398,-69.77642226864542,-208.5687860981769,-173.9042277722411,-69.06643640752789,-27.119396218937403
1403715281.862143,179.46647216006937,-69.8268303336715,-210.3171836579651,179.46649094670494,-69.8268413004216,-210.3172047343257,-173.85875257690194,-69.0624403108055,-28.97090101478113
1403715281.9121432,179.61619730211274,-69.86127653929913,-212.47601351467503,179.61621720322503,-69.86128732818469,-212.47603567151165,-174.0322983612954,-68.99235029637471,-30.60913798415668
1403715281.962143,179.51885245204423,-69.77627067178963,-214.17033244868824,179.51887314139233,-69.77628122022345,-214.17035523062378,-173.93758741219452,-68.94252358748727,-32.46389748666439
1403715282.062143,180.14572340641539,-69.69602557311558,-218.36599147319254,180.14574635765698,-69.69603564436468,-218.36601643446593,-173.63286561830142,-68.83316460880827,-36.189019417690176
1403715282.1121435,180.10467646508638,-69.67038592625366,-219.98847272508107,180.10470012347935,-69.67039574383568,-219.98849839616474,-174.03530408665372,-68.85025232399359,-37.455206341258354
1403715282.162143,180.1471538917596,-69.811230210244,-221.59354651935922,180.14717874519516,-69.81123975685644,-221.59357325566833,-173.90201716125782,-68.79216096220703,-39.178903863071945
1403715282.2121432,179.33321580557322,-69.54777418206028,-222.50568022312854,179.3332406955849,-69.54778358129327,-222.50570700022215,-174.1302590914956,-68.83357106512312,-40.535839904663796
1403715282.312143,180.97895760161862,-70.01250318748852,-227.14736457558357,180.9789850002751,-70.01251198379155,-227.1473937275067,-174.2842060336317,-68.69970450477547,-43.54324283051428
1403715282.362143,180.04213238646756,-70.0464433098757,-227.77267673803516,180.04216015628262,-70.04645187354292,-227.7727063815155,-174.41860323200217,-68.66292423869511,-44.98741630159781
1403715282.462143,179.4278940014308,-69.88408273640766,-230.15177814953807,179.4279223458352,-69.88409101783937,-230.15180814535603,-174.96375351933852,-68.48715244864083,-47.57699899236393
1403715282.5121431,178.5401029272392,-69.4381297306217,-230.96034354149006,178.5401311058165,-69.43813777202024,-230.9603732761812,-175.0999927420689,-68.53265169510684,-48.98171298244359
1403715282.6121435,178.5910657452795,-69.618093188951,-233.80818473355328,178.5910955258669,-69.61810073861409,-233.8082159249911,-175.18940617090982,-68.72999320556043,-51.88857249193386
1403715282.662143,179.0902919747516,-69.72278036004114,-235.90453210200147,179.09032251953244,-69.72278761553416,-235.9045641886419,-174.87799654131985,-68.90642816855093,-53.624514986701314
1403715282.7621434,179.00656169968107,-70.54271219521108,-238.51760069305374,179.00659442017445,-70.5427189290415,-238.51763493268408,-173.5375688573625,-69.16768286071039,-57.74239880212677
1403715282.812143,179.78081515085032,-70.57120302185709,-240.74760310168563,179.78084870432625,-70.57120930300475,-240.74763820117337,-172.8084667155314,-69.13828350026695,-59.8303681591234
1403715282.862143,180.9548076003773,-70.5359441898942,-243.39426613747722,180.95484177943501,-70.53594996140866,-243.39430182065854,-172.61734003255359,-69.23967119827384,-61.4200280211854
1403715282.962143,181.80216476672024,-70.37094790900836,-246.94003448038586,181.80219986627114,-70.37095290934434,-246.94007092168056,-172.22458766245825,-69.44918075145178,-64.62078397115384
1403715283.0121431,181.31004853439222,-70.52939515301935,-247.9385187779827,181.3100842280517,-70.52939993504103,-247.93855584569192,-171.78702055910935,-69.536219190859,-66.45884639842338
1403715283.1121435,182.08045912260906,-70.73260069329272,-251.3401305982338,182.08049609500682,-70.73260478723779,-251.34016899566305,-170.27838027175702,-69.62369731192726,-70.70832549812829
1403715283.2121432,183.3102442047874,-71.38249160313515,-255.38356504058572,183.31028313636943,-71.38249476991929,-255.3836053605409,-168.28191243386652,-69.69342185567984,-75.33981217468192
1403715283.312143,186.3892171370391,-71.53404544378645,-260.9371503738413,186.3892568965014,-71.53404743891738,-260.9371914114762,-167.02333652488238,-69.68640646047162,-79.18314996681416
1403715283.4121432,188.2761651067324,-71.41941355071471,-265.4496042497091,188.27620539592792,-71.41941462973492,-265.44964584708225,-166.71334489228542,-69.56624589742569,-81.99499027930221
1403715283.462143,187.94991910560705,-71.45821263159,-266.2955225047748,187.9499592778435,-71.4582134576323,-266.2955640230383,-166.77174451689382,-69.28625938447247,-83.12097451733905
1403715283.562143,188.1044747279769,-71.44433419447934,-269.00532354025074,188.1045149139253,-71.44433436324181,-269.005364955333,-168.3033341154929,-68.78594680383736,-83.95825878439513
1403715283.6121435,187.26310157302026,-71.0640485212295,-269.33034985590575,187.26314092832752,-71.06404861900778,-269.33039043213745,-169.07271501788983,-68.48756721141021,-84.25419686859773
1403715283.7121432,184.3066107785281,-70.08501381029483,-268.49624228536874,184.30668101104305,-70.08501865787291,-268.49630364963514,-170.18181434340934,-68.18048229917726,-84.70943327330609
1403715283.7621434,183.4950279235106,-69.69098729832797,-268.41566739799293,183.49509651565555,-69.69099222049617,-268.41572700004303,-170.2989095836958,-68.14323100754585,-85.12954139775566
1403715283.862143,182.74358183915598,-69.39042227026121,-268.15280977819873,182.74364906550866,-69.39042727054958,-268.1528680063441,-170.13788448996164,-68.44542481443119,-86.06338653580006
1403715283.962143,181.76518757382874,-70.22242338183625,-267.5182832664748,181.76525780526876,-70.22242870864535,-267.51834462927104,-169.5298376071362,-68.76550657772155,-87.05112561676194
1403715284.062143,182.67382936892554,-70.13761393935357,-268.6020825731008,182.67389924766027,-70.13761885757619,-268.6021435764411,-169.43219145949445,-68.33078017162572,-87.22201709782163
1403715284.1121435,183.21683856823074,-69.71391452973182,-269.16527903277597,183.21690754540114,-69.71391911773063,-269.16533912859387,-169.12754553248945,-68.06553545157188,-87.46691674779204
1403715284.162143,183.74786442386656,-69.20059678082434,-269.63130475414744,183.7479318600084,-69.20060111116777,-269.63136312546396,-168.60861798772447,-67.8338720284348,-87.85179592567403
1403715284.2121432,184.07151639405495,-69.03058058253326,-269.6806801993894,184.07158324190738,-69.03058489217017,-269.68073792140194,-167.44373515196364,-67.59613114639075,-88.80781241568155
1403715284.312143,188.12041584361285,-68.75349273992487,-273.14949390042057,188.12048223717997,-68.75349566917502,-273.1495511578795,-164.99640348762242,-67.23433068381908,-90.76353153489072
1403715284.4121432,191.53592265350915,-68.52485359311052,-275.98739023718974,191.53598873915183,-68.52485542877655,-275.98744699742554,-164.6150804416431,-67.44583548239758,-90.77584031163263
1403715284.462143,190.90961451052465,-68.69943371368451,-275.23412814986705,190.9096810288727,-68.69943582190572,-275.2341853458677,-165.46293195023833,-67.69386522465281,-89.7940868240582
1403715284.5121431,189.8472880984954,-68.85405142770253,-274.12768324061994,189.8473551901103,-68.85405398887517,-274.12774114043486,-166.86374322701815,-68.00994906356506,-88.28086417166907
1403715284.562143,186.0038963885512,-69.13479370231843,-270.19551703822884,186.00396331547253,-69.13479783464544,-270.19557490614784,-167.91585738582194,-68.36382024089608,-87.08084989000028
1403715284.7121432,181.96841866062854,-70.13891241124624,-265.62402714814203,181.96848788574158,-70.13891847566154,-265.62408746140943,-170.6134301906755,-69.19979195276933,-83.90491294199578
1403715284.7621434,180.20920892760637,-70.17234021479753,-263.7542511673644,180.20927761712417,-70.17234699308842,-263.7543110692275,-171.23942513910026,-69.4165212810471,-83.2275231169571
1403715284.862143,179.27382998594692,-71.06738367258205,-262.50722693749935,179.27390148572374,-71.06739098775626,-262.5072898965532,-171.78975685099238,-69.96365920189305,-83.18858746797152
1403715284.9121432,179.0081599943875,-71.44154030022261,-262.41357010149216,179.00823273403273,-71.4415475679353,-262.4136344191393,-170.98739165351267,-70.23998486956846,-84.50579114449974
1403715285.0121431,180.92785650442414,-71.96425094725518,-266.136590595379,180.92793244034553,-71.96425680275067,-266.1366581486135,-168.43183377031423,-71.10548890266853,-88.80349954006189
1403715285.062143,183.09197438269578,-72.4309636250404,-269.12698662805917,183.09205335005987,-72.43096822019913,-269.1270572079955,-167.09068169838937,-71.45311030353135,-91.2530864638133
1403715285.1121435,185.27973661087066,-72.80389085425864,-272.62280166781346,185.27981817911862,-72.80389405918102,-272.6228748427193,-166.7726143221948,-71.65572362960967,-92.89648493079233
1403715285.2121432,188.3058712580593,-74.11835918131283,-278.5927917130566,188.3059599585584,-74.1183598838638,-278.5928723142226,-166.25604007190586,-71.166349255548,-96.07072539268674
